lo,la,examin_dt,specs_kr_nm,bhgdm,vtdgr_cd
130.863703,37.497778,"2012-06-25",풍게나무,17.6,AL
130.863703,37.497778,"2012-06-25",풍게나무,9.6,AL
130.863703,37.497778,"2012-06-25",층층나무,35.2,AL
130.863703,37.497778,"2012-06-25",황벽나무,36.4,AS
130.863703,37.497778,"2012-06-25",층층나무,32.8,AS
130.863703,37.497778,"2012-06-25",황벽나무,49.2,AS
130.863703,37.497778,"2012-06-25",풍게나무,9.5,AB
130.863703,37.497778,"2012-06-25",풍게나무,7.9,AL
130.863703,37.497778,"2012-06-25",황벽나무,42.3,AS
130.863703,37.497778,"2012-06-25",풍게나무,11.7,AL
130.863703,37.497778,"2012-06-25",너도밤나무,8.5,AL
130.863703,37.497778,"2012-06-25",너도밤나무,4.0,AS
130.863703,37.497778,"2012-06-25",너도밤나무,27.6,AS
130.863703,37.497778,"2012-06-25",마가목,23.9,미조사
130.863703,37.497778,"2012-06-25",마가목,4.3,AS
130.863703,37.497778,"2012-06-25",마가목,26.1,AS
130.863703,37.497778,"2012-06-25",마가목,3.4,AS
130.863703,37.497778,"2012-06-25",마가목,2.5,AS
130.863703,37.497778,"2012-06-25",풍게나무,56.2,AS
130.863703,37.497778,"2012-06-25",너도밤나무,4.4,AL
130.863703,37.497778,"2012-06-25",너도밤나무,4.5,AL
130.863703,37.497778,"2012-06-25",너도밤나무,5.2,AS
130.863703,37.497778,"2012-06-25",섬피나무,8.9,AL
130.863703,37.497778,"2012-06-25",섬피나무,5.6,AS
130.863703,37.497778,"2012-06-25",난티나무,37.8,AL
130.863703,37.497778,"2012-06-25",고로쇠나무,3.3,AS
130.863703,37.497778,"2012-06-25",풍게나무,13.8,AS
130.863703,37.497778,"2012-06-25",난티나무,28.7,AS
130.863703,37.497778,"2012-06-25",고로쇠나무,17.5,AS
130.863703,37.497778,"2012-06-25",풍게나무,6.2,AL
130.863703,37.497778,"2012-06-25",쪽동백나무,8.5,AL
130.863703,37.497778,"2012-06-25",층층나무,29.3,AL
130.863703,37.497778,"2012-06-25",황벽나무,33.5,AB
130.863703,37.497778,"2012-06-25",황벽나무,41.4,AL
130.863703,37.497778,"2012-06-25",고로쇠나무,20.7,AL
130.863703,37.497778,"2012-06-25",고로쇠나무,21.0,AL
130.863703,37.497778,"2012-06-25",황벽나무,42.3,AS
130.863703,37.497778,"2012-06-25",층층나무,36.3,AS
130.863703,37.497778,"2012-06-25",마가목,7.6,AL
130.863703,37.497778,"2012-06-25",고로쇠나무,25.3,AL
130.863703,37.497778,"2012-06-25",고로쇠나무,4.1,AD
130.863703,37.497778,"2012-06-25",고로쇠나무,6.8,AS
130.863703,37.497778,"2012-06-25",너도밤나무,9.1,AL
130.863703,37.497778,"2012-06-25",고로쇠나무,30.9,AL
130.863703,37.497778,"2012-06-25",너도밤나무,20.0,AS
130.863703,37.497778,"2012-06-25",고로쇠나무,29.6,AS
130.863703,37.497778,"2012-06-25",마가목,16.4,AL
130.863703,37.497778,"2012-06-25",고로쇠나무,21.8,AL
130.863703,37.497778,"2012-06-25",섬단풍나무,4.0,AL
130.863703,37.497778,"2012-06-25",층층나무,32.8,AB
130.863703,37.497778,"2012-06-25",너도밤나무,11.9,AF
130.863703,37.497778,"2012-06-25",너도밤나무,27.1,AL
130.863703,37.497778,"2012-06-25",너도밤나무,10.6,AS
130.863703,37.497778,"2012-06-25",너도밤나무,6.2,AS
130.863703,37.497778,"2012-06-25",너도밤나무,5.8,AS
130.863703,37.497778,"2012-06-25",너도밤나무,17.0,AS
130.863703,37.497778,"2012-06-25",너도밤나무,19.3,AS
130.863703,37.497778,"2012-06-25",너도밤나무,34.9,AL
130.863703,37.497778,"2012-06-25",너도밤나무,7.9,AL
130.863703,37.497778,"2012-06-25",고로쇠나무,24.6,AS
130.863703,37.497778,"2012-06-25",고로쇠나무,19.6,AS
130.863703,37.497778,"2012-06-25",섬피나무,38.9,AS
130.863703,37.497778,"2012-06-25",쪽동백나무,9.9,AL
130.863703,37.497778,"2012-06-25",마가목,5.6,AF
130.863703,37.497778,"2012-06-25",음나무,39.8,AS
130.863703,37.497778,"2012-06-25",솔송나무,3.8,AL
130.863703,37.497778,"2012-06-25",솔송나무,4.2,AS
130.863703,37.497778,"2012-06-25",솔송나무,4.3,AS
130.863703,37.497778,"2012-06-25",너도밤나무,29.9,AS
130.863703,37.497778,"2012-06-25",너도밤나무,5.7,AS
130.863703,37.497778,"2012-06-25",너도밤나무,8.4,AS
130.863703,37.497778,"2012-06-25",너도밤나무,5.9,AL
130.863703,37.497778,"2012-06-25",너도밤나무,14.1,AL
130.863703,37.497778,"2012-06-25",너도밤나무,3.1,AS
130.863703,37.497778,"2012-06-25",너도밤나무,2.5,AS
130.863703,37.497778,"2012-06-25",솔송나무,4.9,AS
130.863703,37.497778,"2012-06-25",두메오리나무,26.8,AL
130.863703,37.497778,"2012-06-25",너도밤나무,20.3,AS
130.863703,37.497778,"2012-06-25",너도밤나무,4.9,AS
130.863703,37.497778,"2012-06-25",너도밤나무,17.6,AL
130.863703,37.497778,"2012-06-25",마가목,3.4,AL
130.863703,37.497778,"2012-06-25",솔송나무,4.9,AS
130.863703,37.497778,"2012-06-25",솔송나무,5.7,AS
130.863703,37.497778,"2012-06-25",솔송나무,7.7,AS
130.863703,37.497778,"2012-06-25",섬단풍나무,10.0,AS
130.863703,37.497778,"2012-06-25",너도밤나무,21.8,AS
130.863703,37.497778,"2012-06-25",너도밤나무,4.4,AB
130.863703,37.497778,"2012-06-25",너도밤나무,29.5,AS
130.863703,37.497778,"2012-06-25",너도밤나무,7.2,AL
130.863703,37.497778,"2012-06-25",너도밤나무,23.8,AL
130.863703,37.497778,"2012-06-25",너도밤나무,8.7,AL
130.863703,37.497778,"2012-06-25",너도밤나무,23.2,AS
130.863703,37.497778,"2012-06-25",너도밤나무,8.8,AB
130.863703,37.497778,"2012-06-25",너도밤나무,6.9,AS
130.863703,37.497778,"2012-06-25",너도밤나무,5.2,AS
130.863703,37.497778,"2012-06-25",너도밤나무,25.1,AS
130.863703,37.497778,"2012-06-25",너도밤나무,3.4,AS
130.863703,37.497778,"2012-06-25",너도밤나무,7.7,AS
130.863703,37.497778,"2012-06-25",너도밤나무,25.8,AS
130.863703,37.497778,"2012-06-25",너도밤나무,17.7,AL
130.863703,37.497778,"2012-06-25",너도밤나무,2.6,AS
130.863703,37.497778,"2012-06-25",솔송나무,2.9,AL
130.863703,37.497778,"2012-06-25",너도밤나무,31.0,미조사
130.863703,37.497778,"2012-06-25",너도밤나무,34.9,AS
130.863703,37.497778,"2012-06-25",너도밤나무,13.2,AL
130.863703,37.497778,"2012-06-25",너도밤나무,5.1,AL
130.863703,37.497778,"2012-06-25",너도밤나무,5.5,AS
130.863703,37.497778,"2012-06-25",너도밤나무,17.9,AL
130.863703,37.497778,"2012-06-25",너도밤나무,27.5,AS
130.863703,37.497778,"2012-06-25",너도밤나무,13.2,AS
130.863703,37.497778,"2012-06-25",너도밤나무,5.0,AS
130.863703,37.497778,"2012-06-25",너도밤나무,6.2,AS
130.863703,37.497778,"2012-06-25",너도밤나무,3.9,AS
130.863703,37.497778,"2012-06-25",너도밤나무,8.2,AS
130.863703,37.497778,"2012-06-25",너도밤나무,28.0,AS
130.863703,37.497778,"2012-06-25",너도밤나무,14.9,AS
130.863703,37.497778,"2012-06-25",너도밤나무,7.0,AL
130.863703,37.497778,"2012-06-25",마가목,21.4,AS
130.863703,37.497778,"2012-06-25",마가목,19.7,AS
130.863703,37.497778,"2012-06-25",너도밤나무,22.7,AS
130.863703,37.497778,"2012-06-25",너도밤나무,3.2,AS
130.863703,37.497778,"2012-06-25",너도밤나무,3.2,AS
130.863703,37.497778,"2012-06-25",너도밤나무,17.7,AS
130.863703,37.497778,"2012-06-25",솔송나무,4.8,AS
130.863703,37.497778,"2012-06-25",너도밤나무,35.5,AS
130.863703,37.497778,"2012-06-25",너도밤나무,6.1,AS
130.863703,37.497778,"2012-06-25",솔송나무,5.3,AS
130.863703,37.497778,"2012-06-25",섬피나무,20.5,AS
130.863703,37.497778,"2012-06-25",섬피나무,17.2,AS
130.863703,37.497778,"2012-06-25",쪽동백나무,6.8,AS
130.863703,37.497778,"2012-06-25",마가목,22.0,AL
130.863703,37.497778,"2012-06-25",마가목,11.7,AL
130.863703,37.497778,"2012-06-25",마가목,31.7,AL
130.863703,37.497778,"2012-06-25",주목,3.9,AS
130.863703,37.497778,"2012-06-25",고로쇠나무,19.3,AS
130.863703,37.497778,"2012-06-25",섬벚나무,13.4,AL
130.863703,37.497778,"2012-06-25",섬단풍나무,15.8,AS
130.863703,37.497778,"2012-06-25",섬단풍나무,18.4,AS
130.863703,37.497778,"2012-06-25",섬단풍나무,6.1,AB
130.863703,37.497778,"2012-06-25",섬단풍나무,2.6,AS
130.863703,37.497778,"2012-06-25",마가목,13.4,AL
130.863703,37.497778,"2012-06-25",마가목,22.3,AS
130.863703,37.497778,"2012-06-25",마가목,22.4,AL
130.863703,37.497778,"2012-06-25",섬벚나무,16.0,AL
130.863703,37.497778,"2012-06-25",솔송나무,5.4,AS
130.863703,37.497778,"2012-06-25",너도밤나무,4.5,AS
130.863703,37.497778,"2012-06-25",너도밤나무,29.5,AB
130.863703,37.497778,"2012-06-25",고로쇠나무,32.4,AS
130.863703,37.497778,"2012-06-25",너도밤나무,37.9,AS
130.863703,37.497778,"2012-06-25",너도밤나무,4.0,AS
130.863703,37.497778,"2012-06-25",너도밤나무,39.2,AS
130.863703,37.497778,"2012-06-25",너도밤나무,4.8,AS
130.863703,37.497778,"2012-06-25",너도밤나무,4.0,AS
130.863703,37.497778,"2012-06-25",너도밤나무,26.4,AS
130.863703,37.497778,"2012-06-25",너도밤나무,37.2,AS
130.863703,37.497778,"2012-06-25",너도밤나무,9.0,AS
130.863703,37.497778,"2012-06-25",너도밤나무,4.8,AS
130.863703,37.497778,"2012-06-25",너도밤나무,40.8,AS
130.863703,37.497778,"2012-06-25",너도밤나무,4.3,AS
130.863703,37.497778,"2012-06-25",너도밤나무,4.4,AL
130.863703,37.497778,"2012-06-25",너도밤나무,34.8,AS
130.863703,37.497778,"2012-06-25",너도밤나무,7.5,AS
130.863703,37.497778,"2012-06-25",너도밤나무,20.6,AS
130.863703,37.497778,"2012-06-25",너도밤나무,22.6,AL
130.863703,37.497778,"2012-06-25",너도밤나무,3.2,AS
130.863703,37.497778,"2012-06-25",너도밤나무,4.8,AL
130.863703,37.497778,"2012-06-25",솔송나무,3.6,AL
130.863703,37.497778,"2012-06-25",섬벚나무,34.2,AL
130.863703,37.497778,"2012-06-25",마가목,16.0,AS
130.863703,37.497778,"2012-06-25",솔송나무,5.6,AS
130.863703,37.497778,"2012-06-25",솔송나무,6.0,AL
130.863703,37.497778,"2012-06-25",솔송나무,6.8,AL
130.863703,37.497778,"2012-06-25",솔송나무,6.5,AS
130.863703,37.497778,"2012-06-25",마가목,18.8,AL
130.863703,37.497778,"2012-06-25",마가목,10.1,AS
130.863703,37.497778,"2012-06-25",마가목,18.5,AS
130.863703,37.497778,"2012-06-25",너도밤나무,30.3,AS
130.863703,37.497778,"2012-06-25",너도밤나무,5.9,AS
130.863703,37.497778,"2012-06-25",너도밤나무,8.5,AS
130.863703,37.497778,"2012-06-25",너도밤나무,7.6,AS
130.863703,37.497778,"2012-06-25",너도밤나무,20.6,AS
130.863703,37.497778,"2012-06-25",너도밤나무,17.3,AS
130.863703,37.497778,"2012-06-25",너도밤나무,28.9,AS
130.863703,37.497778,"2012-06-25",너도밤나무,11.2,AS
130.863703,37.497778,"2012-06-25",너도밤나무,31.9,AB
130.863703,37.497778,"2012-06-25",너도밤나무,4.6,AS
130.863703,37.497778,"2012-06-25",마가목,9.1,AL
130.863703,37.497778,"2012-06-25",마가목,17.4,AL
130.863703,37.497778,"2012-06-25",솔송나무,7.3,AS
130.863703,37.497778,"2012-06-25",섬단풍나무,14.6,AS
130.863703,37.497778,"2012-06-25",섬단풍나무,8.2,미조사
130.863703,37.497778,"2012-06-25",주목,3.9,AL
130.863703,37.497778,"2012-06-25",솔송나무,5.0,AS
130.863703,37.497778,"2012-06-25",솔송나무,4.2,AS
130.863703,37.497778,"2012-06-25",쪽동백나무,7.3,AS
130.863703,37.497778,"2012-06-25",솔송나무,5.3,AS
130.863703,37.497778,"2012-06-25",주목,4.4,AS
130.863703,37.497778,"2012-06-25",마가목,13.3,AL
130.863703,37.497778,"2012-06-25",쪽동백나무,6.7,AL
130.863703,37.497778,"2012-06-25",너도밤나무,6.1,AS
130.863703,37.497778,"2012-06-25",너도밤나무,33.5,AS
130.863703,37.497778,"2012-06-25",너도밤나무,8.4,AS
130.863703,37.497778,"2012-06-25",너도밤나무,6.7,AS
130.863703,37.497778,"2012-06-25",너도밤나무,23.5,AL
130.863703,37.497778,"2012-06-25",너도밤나무,4.7,AS
130.863703,37.497778,"2012-06-25",너도밤나무,23.8,AS
130.863703,37.497778,"2012-06-25",너도밤나무,5.1,AS
130.863703,37.497778,"2012-06-25",너도밤나무,9.7,AS
130.863703,37.497778,"2012-06-25",너도밤나무,3.0,AS
130.863703,37.497778,"2012-06-25",너도밤나무,2.9,AS
130.863703,37.497778,"2012-06-25",솔송나무,2.8,AS
130.863703,37.497778,"2012-06-25",솔송나무,4.2,AS
130.863703,37.497778,"2012-06-25",섬벚나무,13.5,AS
130.863703,37.497778,"2012-06-25",섬벚나무,17.2,AS
130.863703,37.497778,"2012-06-25",솔송나무,7.2,AS
130.863703,37.497778,"2012-06-25",솔송나무,7.3,AB
130.863703,37.497778,"2012-06-25",너도밤나무,2.5,AL
130.863703,37.497778,"2012-06-25",너도밤나무,2.6,AL
130.863703,37.497778,"2012-06-25",주목,3.0,AS
130.863703,37.497778,"2012-06-25",너도밤나무,47.3,미조사
130.863703,37.497778,"2012-06-25",너도밤나무,12.7,AS
130.863703,37.497778,"2012-06-25",너도밤나무,9.6,AS
130.863703,37.497778,"2012-06-25",너도밤나무,47.7,AS
130.863703,37.497778,"2012-06-25",너도밤나무,5.8,AL
130.863703,37.497778,"2012-06-25",너도밤나무,5.5,AL
130.863703,37.497778,"2012-06-25",너도밤나무,6.3,AL
130.863703,37.497778,"2012-06-25",너도밤나무,3.9,AL
130.863703,37.497778,"2012-06-25",너도밤나무,2.8,AS
130.863703,37.497778,"2012-06-25",섬벚나무,25.8,AL
130.863703,37.497778,"2012-06-25",고로쇠나무,6.3,AL
130.863703,37.497778,"2012-06-25",너도밤나무,53.2,AS
130.863703,37.497778,"2012-06-25",너도밤나무,2.7,AS
130.863703,37.497778,"2012-06-25",너도밤나무,12.8,AS
130.863703,37.497778,"2012-06-25",고로쇠나무,30.5,AL
130.863703,37.497778,"2012-06-25",너도밤나무,4.0,AL
130.863703,37.497778,"2012-06-25",황벽나무,51.2,AS
130.863703,37.497778,"2012-06-25",층층나무,16.2,AL
130.863703,37.497778,"2012-06-25",풍게나무,3.6,AL
130.863703,37.497778,"2012-06-25",풍게나무,4.8,AL
130.863703,37.497778,"2012-06-25",마가목,3.4,AL
130.863703,37.497778,"2012-06-25",고로쇠나무,25.0,AS
130.863703,37.497778,"2012-06-25",황벽나무,51.2,AS
130.863703,37.497778,"2012-06-25",마가목,8.0,AS
130.863703,37.497778,"2012-06-25",층층나무,29.7,AS
130.863703,37.497778,"2012-06-25",고로쇠나무,7.7,AL
130.863703,37.497778,"2012-06-25",고로쇠나무,14.8,AS
130.863703,37.497778,"2012-06-25",너도밤나무,8.5,AS
130.863703,37.497778,"2012-06-25",너도밤나무,8.4,AL
130.863703,37.497778,"2012-06-25",너도밤나무,4.2,AL
130.863703,37.497778,"2012-06-25",너도밤나무,3.6,AS
130.863703,37.497778,"2012-06-25",너도밤나무,9.3,AS
130.863703,37.497778,"2012-06-25",너도밤나무,12.1,AL
130.863703,37.497778,"2012-06-25",너도밤나무,46.5,AS
130.863703,37.497778,"2012-06-25",너도밤나무,6.0,AL
130.863703,37.497778,"2012-06-25",너도밤나무,5.3,AL
130.863703,37.497778,"2012-06-25",너도밤나무,6.2,AL
130.863703,37.497778,"2012-06-25",너도밤나무,6.3,AL
130.863703,37.497778,"2012-06-25",너도밤나무,4.0,AB
130.863703,37.497778,"2012-06-25",너도밤나무,4.3,AB
130.863703,37.497778,"2012-06-25",너도밤나무,3.8,AS
130.863703,37.497778,"2012-06-25",너도밤나무,2.6,AS
130.863703,37.497778,"2012-06-25",고로쇠나무,11.2,AF
130.863703,37.497778,"2012-06-25",층층나무,37.0,AS
130.863703,37.497778,"2012-06-25",황벽나무,37.7,AS
130.863703,37.497778,"2012-06-25",고로쇠나무,2.7,AS
130.863703,37.497778,"2012-06-25",너도밤나무,2.7,AL
130.863703,37.497778,"2012-06-26",고로쇠나무,35.6,AS
130.863703,37.497778,"2012-06-26",풍게나무,17.9,AL
130.863703,37.497778,"2012-06-26",고로쇠나무,28.6,AS
130.863703,37.497778,"2012-06-26",너도밤나무,29.3,AS
130.863703,37.497778,"2012-06-26",너도밤나무,19.8,AS
130.863703,37.497778,"2012-06-26",너도밤나무,60.1,AS
130.863703,37.497778,"2012-06-26",너도밤나무,5.0,AB
130.863703,37.497778,"2012-06-26",너도밤나무,5.6,AL
130.863703,37.497778,"2012-06-26",너도밤나무,6.9,AL
130.863703,37.497778,"2012-06-26",너도밤나무,10.8,AL
130.863703,37.497778,"2012-06-26",너도밤나무,2.6,AS
130.863703,37.497778,"2012-06-26",너도밤나무,2.6,AS
130.863703,37.497778,"2012-06-26",풍게나무,13.0,AL
130.863703,37.497778,"2012-06-26",고로쇠나무,42.5,AS
130.863703,37.497778,"2012-06-26",고로쇠나무,4.8,AS
130.863703,37.497778,"2012-06-26",너도밤나무,36.8,AS
130.863703,37.497778,"2012-06-26",너도밤나무,3.1,AS
130.863703,37.497778,"2012-06-26",너도밤나무,7.2,AS
130.863703,37.497778,"2012-06-26",너도밤나무,37.8,AS
130.863703,37.497778,"2012-06-26",너도밤나무,4.2,AS
130.863703,37.497778,"2012-06-26",너도밤나무,29.8,AL
130.863703,37.497778,"2012-06-26",너도밤나무,4.2,AL
130.863703,37.497778,"2012-06-26",너도밤나무,2.6,AS
130.863703,37.497778,"2012-06-26",마가목,16.0,AS
130.863703,37.497778,"2012-06-26",너도밤나무,28.0,AS
130.863703,37.497778,"2012-06-26",너도밤나무,21.8,AS
130.863703,37.497778,"2012-06-26",너도밤나무,2.8,AS
130.863703,37.497778,"2012-06-26",층층나무,33.4,AL
130.863703,37.497778,"2012-06-26",풍게나무,2.8,AL
130.863703,37.497778,"2012-06-26",섬벚나무,43.2,미조사
130.863703,37.497778,"2012-06-26",황벽나무,28.5,AS
130.863703,37.497778,"2012-06-26",고로쇠나무,75.5,AS
130.863703,37.497778,"2012-06-26",섬벚나무,31.2,AS
130.863703,37.497778,"2012-06-26",고로쇠나무,13.6,AL
130.863703,37.497778,"2012-06-26",너도밤나무,16.6,미조사
130.863703,37.497778,"2012-06-26",너도밤나무,2.9,AS
130.863703,37.497778,"2012-06-26",고로쇠나무,42.5,AS
130.863703,37.497778,"2012-06-26",섬피나무,64.2,AL
130.863703,37.497778,"2012-06-26",너도밤나무,5.0,AL
130.863703,37.497778,"2012-06-26",너도밤나무,27.5,AS
130.863703,37.497778,"2012-06-26",너도밤나무,14.8,AS
130.863703,37.497778,"2012-06-26",너도밤나무,4.8,AS
130.863703,37.497778,"2012-06-26",너도밤나무,3.8,AS
130.863703,37.497778,"2012-06-26",너도밤나무,4.1,AS
130.863703,37.497778,"2012-06-26",너도밤나무,2.9,AS
130.863703,37.497778,"2012-06-26",너도밤나무,2.8,AS
130.863703,37.497778,"2012-06-26",고로쇠나무,57.4,AS
130.863703,37.497778,"2012-06-26",고로쇠나무,15.0,AS
130.863703,37.497778,"2012-06-26",고로쇠나무,27.5,AS
130.863703,37.497778,"2012-06-26",고로쇠나무,23.8,AS
130.863703,37.497778,"2012-06-26",섬피나무,49.0,AL
130.863703,37.497778,"2012-06-26",풍게나무,9.6,AS
130.863703,37.497778,"2012-06-26",풍게나무,11.2,AS
130.863703,37.497778,"2012-06-26",고로쇠나무,54.8,AS
130.863703,37.497778,"2012-06-26",층층나무,38.8,AS
130.863703,37.497778,"2012-06-26",고로쇠나무,51.8,AS
130.863703,37.497778,"2012-06-26",섬피나무,3.8,AL
130.863703,37.497778,"2012-06-26",섬피나무,3.0,AL
130.863703,37.497778,"2012-06-26",층층나무,19.2,AL
130.863703,37.497778,"2012-06-26",고로쇠나무,2.7,AL
130.863703,37.497778,"2012-06-26",섬피나무,3.6,AL
130.863703,37.497778,"2012-06-26",너도밤나무,9.4,AL
130.863703,37.497778,"2012-06-26",너도밤나무,38.3,AS
130.863703,37.497778,"2012-06-26",너도밤나무,8.9,AS
130.863703,37.497778,"2012-06-26",너도밤나무,3.3,AS
130.863703,37.497778,"2012-06-26",너도밤나무,5.3,AS
130.863703,37.497778,"2012-06-26",너도밤나무,6.0,AS
130.863703,37.497778,"2012-06-26",너도밤나무,5.2,AS
130.863703,37.497778,"2012-06-26",너도밤나무,3.4,AL
130.863703,37.497778,"2012-06-26",너도밤나무,6.1,AS
130.863703,37.497778,"2012-06-26",너도밤나무,2.7,AS
130.863703,37.497778,"2012-06-26",고로쇠나무,31.1,AL
130.863703,37.497778,"2012-06-26",섬피나무,14.4,미조사
130.863703,37.497778,"2012-06-26",너도밤나무,8.5,AS
130.863703,37.497778,"2012-06-26",너도밤나무,23.3,AS
130.863703,37.497778,"2012-06-26",너도밤나무,17.9,AD
130.863703,37.497778,"2012-06-26",너도밤나무,34.1,AS
130.863703,37.497778,"2012-06-26",너도밤나무,8.8,AS
130.863703,37.497778,"2012-06-26",층층나무,30.5,AL
130.863703,37.497778,"2012-06-26",섬피나무,11.6,AL
130.863703,37.497778,"2012-06-26",섬벚나무,21.8,AS
130.863703,37.497778,"2012-06-26",마가목,19.6,AS
130.863703,37.497778,"2012-06-26",마가목,27.8,AS
130.863703,37.497778,"2012-06-26",고로쇠나무,23.1,AS
130.863703,37.497778,"2012-06-26",너도밤나무,29.6,AS
130.863703,37.497778,"2012-06-26",너도밤나무,4.4,AL
130.863703,37.497778,"2012-06-26",너도밤나무,10.6,AL
130.863703,37.497778,"2012-06-26",너도밤나무,6.7,AB
130.863703,37.497778,"2012-06-26",솔송나무,3.8,AL
130.863703,37.497778,"2012-06-26",섬단풍나무,10.9,미조사
130.863703,37.497778,"2012-06-26",섬벚나무,17.8,AL
130.863703,37.497778,"2012-06-26",고로쇠나무,5.5,AL
130.863703,37.497778,"2012-06-26",쪽동백나무,8.1,AL
130.863703,37.497778,"2012-06-26",섬단풍나무,3.7,AL
130.863703,37.497778,"2012-06-26",너도밤나무,5.8,AS
130.863703,37.497778,"2012-06-26",고로쇠나무,16.7,AS
130.863703,37.497778,"2012-06-26",섬단풍나무,13.7,AS
130.863703,37.497778,"2012-06-26",너도밤나무,6.3,AS
130.863703,37.497778,"2012-06-26",너도밤나무,4.3,AS
130.863703,37.497778,"2012-06-26",너도밤나무,4.0,AS
130.863703,37.497778,"2012-06-26",너도밤나무,20.0,AS
130.863703,37.497778,"2012-06-26",솔송나무,4.5,AL
130.863703,37.497778,"2012-06-26",섬피나무,33.8,AS
130.863703,37.497778,"2012-06-26",너도밤나무,5.3,AL
130.863703,37.497778,"2012-06-26",섬단풍나무,3.9,AS
130.863703,37.497778,"2012-06-26",섬단풍나무,7.5,AL
130.863703,37.497778,"2012-06-26",섬벚나무,17.0,AB
130.863703,37.497778,"2012-06-26",너도밤나무,22.5,AS
130.863703,37.497778,"2012-06-26",너도밤나무,24.0,AS
130.863703,37.497778,"2012-06-26",너도밤나무,26.7,AS
130.863703,37.497778,"2012-06-26",너도밤나무,2.6,AS
130.863703,37.497778,"2012-06-26",솔송나무,3.2,AS
130.863703,37.497778,"2012-06-26",솔송나무,4.4,AS
130.863703,37.497778,"2012-06-26",섬피나무,7.4,AS
130.863703,37.497778,"2012-06-26",너도밤나무,30.0,AS
130.863703,37.497778,"2012-06-26",너도밤나무,26.1,AS
130.863703,37.497778,"2012-06-26",너도밤나무,14.4,AS
130.863703,37.497778,"2012-06-26",너도밤나무,26.3,AS
130.863703,37.497778,"2012-06-26",너도밤나무,21.8,AL
130.863703,37.497778,"2012-06-26",너도밤나무,3.7,AS
130.863703,37.497778,"2012-06-26",너도밤나무,6.0,AS
130.863703,37.497778,"2012-06-26",너도밤나무,4.9,AS
130.863703,37.497778,"2012-06-26",너도밤나무,13.9,AS
130.863703,37.497778,"2012-06-26",너도밤나무,32.2,AS
130.863703,37.497778,"2012-06-26",너도밤나무,19.6,AB
130.863703,37.497778,"2012-06-26",너도밤나무,15.9,AS
130.863703,37.497778,"2012-06-26",너도밤나무,26.4,AL
130.863703,37.497778,"2012-06-26",너도밤나무,13.5,AL
130.863703,37.497778,"2012-06-26",너도밤나무,32.7,AS
130.863703,37.497778,"2012-06-26",너도밤나무,2.9,AS
130.863703,37.497778,"2012-06-26",너도밤나무,7.7,AL
130.863703,37.497778,"2012-06-26",너도밤나무,13.9,AB
130.863703,37.497778,"2012-06-26",너도밤나무,2.5,AS
130.863703,37.497778,"2012-06-26",너도밤나무,8.8,AS
130.863703,37.497778,"2012-06-26",너도밤나무,27.2,AS
130.863703,37.497778,"2012-06-26",너도밤나무,3.4,AS
130.863703,37.497778,"2012-06-26",너도밤나무,26.5,AS
130.863703,37.497778,"2012-06-26",너도밤나무,6.6,AL
130.863703,37.497778,"2012-06-26",너도밤나무,8.6,AL
130.863703,37.497778,"2012-06-26",너도밤나무,15.1,AL
130.863703,37.497778,"2012-06-26",섬단풍나무,5.4,AL
130.863703,37.497778,"2012-06-26",고로쇠나무,43.4,AS
130.863703,37.497778,"2012-06-26",솔송나무,3.1,AS
130.863703,37.497778,"2012-06-26",솔송나무,2.6,AL
130.863703,37.497778,"2012-06-26",주목,2.7,AS
130.863703,37.497778,"2012-06-26",고로쇠나무,34.8,AS
130.863703,37.497778,"2012-06-26",고로쇠나무,21.1,AS
130.863703,37.497778,"2012-06-26",층층나무,42.2,AS
130.863703,37.497778,"2012-06-26",황벽나무,39.6,AS
130.863703,37.497778,"2012-06-26",섬단풍나무,22.6,AS
130.863703,37.497778,"2012-06-26",황벽나무,34.0,AL
130.863703,37.497778,"2012-06-26",층층나무,10.4,AL
130.863703,37.497778,"2012-06-26",황벽나무,47.0,AS
130.863703,37.497778,"2012-06-26",마가목,10.1,AL
130.863703,37.497778,"2012-06-26",너도밤나무,21.5,AS
130.863703,37.497778,"2012-06-26",너도밤나무,8.2,AS
130.863703,37.497778,"2012-06-26",너도밤나무,5.9,AL
130.863703,37.497778,"2012-06-26",너도밤나무,4.8,AL
130.863703,37.497778,"2012-06-26",너도밤나무,2.8,AS
130.863703,37.497778,"2012-06-26",너도밤나무,2.5,AS
130.863703,37.497778,"2012-06-26",너도밤나무,2.8,AS
130.863703,37.497778,"2012-06-26",고로쇠나무,31.5,AS
130.863703,37.497778,"2012-06-26",풍게나무,40.6,AS
130.863703,37.497778,"2012-06-26",고로쇠나무,38.5,AS
130.863703,37.497778,"2012-06-26",너도밤나무,8.8,AS
130.863703,37.497778,"2012-06-26",너도밤나무,33.7,AS
130.863703,37.497778,"2012-06-26",너도밤나무,28.2,AS
130.863703,37.497778,"2012-06-26",너도밤나무,11.8,AS
130.863703,37.497778,"2012-06-26",너도밤나무,3.0,AS
130.863703,37.497778,"2012-06-26",너도밤나무,28.9,AS
130.863703,37.497778,"2012-06-26",너도밤나무,7.7,AL
130.863703,37.497778,"2012-06-26",너도밤나무,3.1,AL
130.863703,37.497778,"2012-06-26",너도밤나무,3.3,AL
130.863703,37.497778,"2012-06-26",황벽나무,25.6,AS
130.863703,37.497778,"2012-06-26",풍게나무,3.1,AS
